_id.dl_date,_id.dl_oc,_id.dl_occ,dl_count
40,"Ujjain (Madhya Pradesh)","Ujjain",9.0
40,"Vadodara (Gujarat)","Vadodara",311.0
40,"Valsad_DC (Gujarat)","Vapi",6.0
40,"Vapi (Gujarat)","Vapi",4.0
40,"Varanasi (Uttar Pradesh)","Varanasi",82.0
40,"Vellore_DC (Tamil Nadu)","Vellore",17.0
40,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",67.0
40,"Vizag _NAD (Andhra Pradesh)","Vishakhapatnam",2.0
40,"cuttack (Orissa)","Cuttack",38.0
40,"jammu_Central (Jammu & Kashmir)","Jammu",25.0
40,"jamshedpur (Jharkhand)","Jamshedpur",14.0
40,"srinagar_south (Jammu & Kashmir)","Srinagar",14.0
41,,,207.0
41,"AMD_PC (Gujarat)","Ahmedabad",769.0
41,"Agra (Uttar Pradesh)","Agra",353.0
41,"Airport (Tamil Nadu)","Chennai",4.0
41,"Ajmer_DC (Rajasthan)","Ajmer",60.0
41,"Aligarh (Uttar Pradesh)","Aligarh",30.0
41,"Allahabad (Uttar Pradesh)","Allahabad",18.0
41,"Ambala (Haryana)","Ambala",103.0
41,"Amritsar_DC (Punjab)","Amritsar",193.0
41,"Anand_Dc (Gujarat)","Anand",15.0
41,"Aurangabad (Maharashtra)","Aurangabad",7.0
41,"Ayanambakkam (Tamil Nadu)","Chennai",2.0
41,"BLR_Central (Karnataka)","Bangalore",1.0
41,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",115.0
41,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",7289.0
41,"BLR_Hub (Karnataka)","Bangalore",18.0
41,"BLR_JPNagar_Pc (Karnataka)","Bangalore",56.0
41,"Bareilly (Uttar Pradesh)","Bareilly",25.0
41,"Begumpet HYD (Andhra Pradesh)","Hyderabad",22.0
41,"Belgaum_Dc (Karnataka)","Belgaum",115.0
41,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",3.0
41,"Bengaluru_Bellandur (Karnataka)","Bangalore",6.0
41,"Bengaluru_East (Karnataka)","Bangalore",9.0
41,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",25.0
41,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",14.0
41,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",17.0
41,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",9.0
41,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",22.0
41,"Bengaluru_Singasandra (Karnataka)","Bangalore",2.0
41,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",3.0
41,"Bengaluru_West (Karnataka)","Bangalore",5.0
41,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",2.0
41,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",3.0
41,"Bhatinda (Punjab)","Bhatinda",10.0
41,"Bhavnagar_Dc (Gujarat)","Bhavnagar",12.0
41,"Bhiwandi_Pc (Maharashtra)","Mumbai",5706.0
41,"Bhopal_Hub (Madhya Pradesh)","Bhopal",30.0
41,"Bhopal_Kartar Arcade (Madhya Pradesh)","Bhopal",9.0
41,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",49.0
41,"Bhubaneshwar_Nayapalli (Orissa)","Bhubaneshwar",1.0
41,"Bhubaneswar_Patia (Orissa)","Bhubaneshwar",9.0
41,"Bikaner_DC (Rajasthan)","Bikaner",3.0
41,"Blr_Domlur (Karnataka)","Bangalore",542.0
41,"Blr_Ganabharathi (Karnataka)","Bangalore",20.0
41,"Bokaro (Jharkhand)","Bokaro",4.0
41,"CCU_DumDum_DPC (West Bengal)","Kolkata",130.0
41,"CCU_Gopalpur_PC (West Bengal)",,1.0
41,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1822.0
41,"CCU_Manicktala (West Bengal)","Kolkata",1.0
41,"CCU_New Alipore_DPC (West Bengal)","Kolkata",209.0
41,"CJB (Tamil Nadu)","Coimbatore",36.0
41,"Central Goa (Goa)","Goa",11.0
41,"Chandigarh_Hub (Chandigarh)","Chandigarh",258.0
41,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",452.0
41,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",8.0
41,"Chennai_Avadi (Tamil Nadu)","Chennai",4.0
41,"Chennai_Mylapore (Tamil Nadu)","Chennai",11.0
41,"Chennai_Poonamallee (Tamil Nadu)","Chennai",66.0
41,"Chennai_Porur_DC (Tamil Nadu)","Chennai",1.0
41,"Chennai_Redhills (Tamil Nadu)","Chennai",1.0
41,"Cjb_Kovaipudur_Dc (Tamil Nadu)","Coimbatore",1.0
41,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",22.0
41,"Dehradun (Uttarakhand)","Dehradun",58.0
41,"Del_B_RPC (Delhi)","Delhi NCR",3922.0
41,"Del_Okhla_PC (Delhi)","Delhi NCR",12784.0
41,"Delhi_S_PC (Delhi)","Delhi NCR",10224.0
41,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",20.0
41,"Dharwad_Dc (Karnataka)","Hubli",3.0
41,"Erode (Tamil Nadu)","Erode",41.0
41,"GGN_Gateway (Haryana)","Delhi NCR",5568.0
41,"GZB_Mohan_Nagar_DPC (Uttar Pradesh)","Delhi NCR",80.0
41,"Gulbarga (Karnataka)","Gulbarga",12.0
41,"Guntur_DC (Andhra Pradesh)","Guntur",3.0
41,"Guwahati_North (Assam)","Guwahati",1.0
41,"Guwahati_Sixmile (Assam)","Guwahati",2.0
41,"Gwalior_DC (Madhya Pradesh)","Gwalior",194.0
41,"HBR Layout PC (Karnataka)","Bangalore",12.0
41,"HQ (Haryana)","Delhi NCR",52.0
41,"HS18 Daruhera Implant (Delhi)","Delhi NCR",579.0
41,"Haridwar (Uttarakhand)","Haridwar",29.0
41,"Hathras (Uttar Pradesh)","Hathras",18.0
41,"Hisar (Haryana)","Hisar",155.0
41,"Hosur_Dc (Tamil Nadu)","Hosur",55.0
41,"Howrah_Shibpur (West Bengal)","Howrah",36.0
41,"Hubli_Dc (Karnataka)","Hubli",38.0
41,"Hyd-Ecil (Andhra Pradesh)","Hyderabad",8.0
41,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",33.0
41,"Hyd_Attapur_Dc (Andhra Pradesh)","Hyderabad",2.0
41,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",12.0
41,"Hyd_Banjarahills_DC (Andhra Pradesh)","Hyderabad",18.0
41,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",4.0
41,"Hyd_East (Andhra Pradesh)","Hyderabad",62.0
41,"Hyd_Gachibowli (Andhra Pradesh)","Hyderabad",1.0
41,"Hyd_Hub (Andhra Pradesh)","Hyderabad",687.0
41,"Hyd_Kavadiguda_PC (Andhra Pradesh)","Hyderabad",1.0
41,"Hyd_Kukatpally_PC (Andhra Pradesh)","Hyderabad",1.0
41,"Hyd_LB-Nagar_Dc (Andhra Pradesh)","Hyderabad",1.0
41,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",19.0
41,"Hyd_Miyapur_Dc (Andhra Pradesh)","Hyderabad",2.0
41,"Hyd_North (Andhra Pradesh)","Hyderabad",51.0
41,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",7.0
41,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",1.0
41,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",4.0
41,"Hyd_Uppal_Dc (Andhra Pradesh)","Hyderabad",2.0
41,"Indore_Las (Madhya Pradesh)","Indore",200.0
41,"Indore_Lasudia_DPC (Madhya Pradesh)","Indore",247.0
41,"Jabalpur (Madhya Pradesh)","Jabalpur",3.0
41,"Jaipur_Hub (Rajasthan)","Jaipur",1696.0
41,"Jalandhar_DC (Punjab)","Jalandhar",75.0
41,"Jalandhar_Sodal Road (Punjab)","Jalandhar",208.0
41,"Jamnagar_Dc (Gujarat)","Jamnagar",20.0
41,"Jodhpur (Rajasthan)","Jodhpur",142.0
41,"Kanpur (Uttar Pradesh)","Kanpur",245.0
41,"Karnal (Haryana)","Karnal",44.0
41,"Karur (Tamil Nadu)","Karur",12.0
41,"Kirtinagar_PC (Delhi)","Delhi NCR",8683.0
41,"Kota (Rajasthan)","Kota",20.0
41,"Lucknow (Uttar Pradesh)","Lucknow",27.0
41,"Lucknow_Aliganj (Uttar Pradesh)","Lucknow",25.0
41,"Lucknow_Gomti Nagar (Uttar Pradesh)","Lucknow",23.0
41,"Lucknow_Indira Nagar (Uttar Pradesh)","Lucknow",19.0
41,"Lucknow_Vishnu Lok (Uttar Pradesh)","Lucknow",43.0
41,"Ludhiana_DC (Punjab)","Ludhiana",1731.0
41,"Ludhiana_Dugri (Punjab)","Ludhiana",125.0
41,"Madurai (Tamil Nadu)","Madurai",118.0
41,"Mangalore (Karnataka)","Mangalore",2.0
41,"Meerut (Uttar Pradesh)","Meerut",213.0
41,"Mehedipatnam (Andhra Pradesh)","Hyderabad",26.0
41,"Moradabad_DC (Uttar Pradesh)","Bareilly",435.0
41,"Mumbai Chandivali (Maharashtra)","Mumbai",1.0
41,"Mumbai Hub (Maharashtra)","Mumbai",3.0
41,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",4405.0
41,"Mumbai_Kalyan (Maharashtra)","Mumbai",3.0
41,"Mumbai_MaladWest_CP (Maharashtra)","Mumbai",1.0
41,"Mysore (Karnataka)","Mysore",28.0
41,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",340.0
41,"Nashik Road (Maharashtra)","Nashik",32.0
41,"Noida (Uttar Pradesh)","Delhi NCR",1.0
41,"North BLR (Karnataka)","Bangalore",3.0
41,"North Delhi_PC (Delhi)","Delhi NCR",5.0
41,"Panaji Goa (Goa)","Goa",1.0
41,"Panipat_PC (Haryana)","Panipat",201.0
41,"Patiala (Punjab)","Patiala",196.0
41,"Perungudi (Tamil Nadu)","Chennai",1.0
41,"Pondicherry (Pondicherry)","Pondicherry",68.0
41,"Pune Hub (Maharashtra)","Pune",279.0
41,"Pune_PC (Maharashtra)","Pune",1.0
41,"RS.Davanagere (Karnataka)","Davangere",7.0
41,"Raipur_DC (Chhattisgarh)","Raipur",481.0
41,"Raipur_Sunder Nagar_DC (Chhattisgarh)","Raipur",162.0
41,"Rajamundry_DC (Andhra Pradesh)","Rajamundry",19.0
41,"Rajkot (Gujarat)","Rajkot",726.0
41,"Rampur (Uttar Pradesh)","Rampur",2.0
41,"Ranchi_1 (Jharkhand)","Ranchi",91.0
41,"Rohtak (Haryana)","Rohtak",15.0
41,"Rourkela (Orissa)","Rourkela",1.0
41,"Rudrapur (Uttarakhand)","Rudrapur",44.0
41,"Salem (Tamil Nadu)","Salem",12.0
41,"Satna (Madhya Pradesh)","Satna",3.0
41,"Shillong (Meghalaya)","Shillong",4.0
41,"Silvassa_DC (Gujarat)","Silvassa",7.0
41,"Solapur_DC (Maharashtra)","Solapur",1.0
41,"Sonipat (Haryana)","Sonipat",305.0
41,"StarCJ_BLR (Karnataka)","Bangalore",324.0
41,"Surat_Magob_Dc (Gujarat)","Surat",1244.0
41,"Surat_Pc (Gujarat)","Surat",929.0
41,"Tiruchi (Tamil Nadu)","Tiruchi",5.0
41,"Tirupati (Andhra Pradesh)","Tirupati",3.0
41,"Tirupur (Tamil Nadu)","Tirupur",403.0
41,"Udaipur_DC (Rajasthan)","Udaipur",24.0
41,"Udupi (Karnataka)","Mangalore",1.0
41,"Vadodara (Gujarat)","Vadodara",134.0
41,"Valsad_DC (Gujarat)","Vapi",1.0
41,"Vapi (Gujarat)","Vapi",137.0
41,"Varanasi (Uttar Pradesh)","Varanasi",90.0
41,"Vellore_DC (Tamil Nadu)","Vellore",4.0
41,"Vijayawada (Andhra Pradesh)","Vijayawada",28.0
41,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",11.0
41,"Vizag _NAD (Andhra Pradesh)","Vishakhapatnam",7.0
41,"cuttack (Orissa)","Cuttack",21.0
41,"jammu_Central (Jammu & Kashmir)","Jammu",15.0
41,"jamshedpur (Jharkhand)","Jamshedpur",7.0
41,"srinagar_south (Jammu & Kashmir)","Srinagar",2.0
42,,,208.0
42,"AMD_PC (Gujarat)","Ahmedabad",1211.0
42,"Agra (Uttar Pradesh)","Agra",600.0
42,"Airport (Tamil Nadu)","Chennai",13.0
42,"Ajmer_DC (Rajasthan)","Ajmer",26.0
42,"Aligarh (Uttar Pradesh)","Aligarh",17.0
42,"Allahabad (Uttar Pradesh)","Allahabad",20.0
42,"Ambala (Haryana)","Ambala",96.0
42,"Amd_Chandkheda_Dc (Gujarat)","Ahmedabad",2.0
42,"Amritsar_DC (Punjab)","Amritsar",169.0
42,"Anand_Dc (Gujarat)","Anand",5.0
42,"Aurangabad (Maharashtra)","Aurangabad",17.0
42,"Ayanambakkam (Tamil Nadu)","Chennai",1.0
42,"BLR_Central (Karnataka)","Bangalore",4.0
42,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",78.0
42,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",5309.0
42,"BLR_JPNagar_Pc (Karnataka)","Bangalore",15.0
42,"BLR_Tippasandra_DPC (Karnataka)","Bangalore",17.0
42,"Bareilly (Uttar Pradesh)","Bareilly",26.0
42,"Begumpet HYD (Andhra Pradesh)","Hyderabad",29.0
42,"Belgaum_Dc (Karnataka)","Belgaum",61.0
42,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",6.0
42,"Bengaluru_Bellandur (Karnataka)","Bangalore",8.0
42,"Bengaluru_East (Karnataka)","Bangalore",5.0
42,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",13.0
42,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",13.0
42,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",25.0
42,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",14.0
42,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",42.0
42,"Bengaluru_Singasandra (Karnataka)","Bangalore",2.0
42,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",12.0
42,"Bengaluru_Whitefield_Dc (Karnataka)","Bangalore",4.0
42,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",6.0
42,"Berhampur_DC (Orissa)","Behrampur",255.0
42,"Bhatinda (Punjab)","Bhatinda",27.0
42,"Bhavnagar_Dc (Gujarat)","Bhavnagar",10.0
42,"Bhiwandi_Pc (Maharashtra)","Mumbai",4916.0
42,"Bhopal_Hub (Madhya Pradesh)","Bhopal",37.0
42,"Bhopal_Kartar Arcade (Madhya Pradesh)","Bhopal",20.0
42,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",5.0
42,"Bhubaneswar_Patia (Orissa)","Bhubaneshwar",12.0
42,"Bikaner_DC (Rajasthan)","Bikaner",12.0
42,"Blr_Domlur (Karnataka)","Bangalore",524.0
42,"Blr_Ganabharathi (Karnataka)","Bangalore",21.0
42,"Bokaro (Jharkhand)","Bokaro",5.0
42,"CCU_DumDum_DPC (West Bengal)","Kolkata",93.0
42,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1000.0
42,"CCU_Lake Avenue_DPC (West Bengal)","Kolkata",2.0
42,"CCU_New Alipore_DPC (West Bengal)","Kolkata",197.0
42,"CJB (Tamil Nadu)","Coimbatore",50.0
42,"Central Goa (Goa)","Goa",1.0
42,"Chandigarh_Hub (Chandigarh)","Chandigarh",299.0
42,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",517.0
42,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",39.0
42,"Chennai_Madhavaram_DC (Tamil Nadu)","Chennai",15.0
42,"Chennai_Mylapore (Tamil Nadu)","Chennai",8.0
42,"Chennai_Poonamallee (Tamil Nadu)","Chennai",8.0
42,"Chennai_Porur_DC (Tamil Nadu)","Chennai",2.0
42,"Chennai_Redhills (Tamil Nadu)","Chennai",12.0
42,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",24.0
42,"Dehradun (Uttarakhand)","Dehradun",57.0
42,"Del_B_RPC (Delhi)","Delhi NCR",1175.0
42,"Del_Okhla_PC (Delhi)",,1.0
42,"Del_Okhla_PC (Delhi)","Delhi NCR",9851.0
42,"Delhi_S_PC (Delhi)","Delhi NCR",8414.0
42,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",3.0
42,"Dharwad_Dc (Karnataka)","Hubli",1.0
42,"Erode (Tamil Nadu)","Erode",81.0
42,"GGN_Gateway (Haryana)","Delhi NCR",5624.0
42,"GZB_Mohan_Nagar_DPC (Uttar Pradesh)","Delhi NCR",158.0
42,"Gorakhpur (Uttar Pradesh)","Gorakhpur",4.0
42,"Guwahati_Chandmari (Assam)","Guwahati",5.0
42,"Guwahati_East (Assam)","Guwahati",5.0
42,"Guwahati_Sixmile (Assam)","Guwahati",2.0
42,"Guwahati_South (Assam)","Guwahati",1.0
42,"Guwahati_West (Assam)","Guwahati",5.0
42,"Gwalior_DC (Madhya Pradesh)","Gwalior",358.0
42,"HBR Layout PC (Karnataka)","Bangalore",26.0
42,"HQ (Haryana)","Delhi NCR",32.0
42,"HS18 Daruhera Implant (Delhi)","Delhi NCR",129.0
42,"Haridwar (Uttarakhand)","Haridwar",3.0
42,"Hisar (Haryana)","Hisar",121.0
42,"Hosur_Dc (Tamil Nadu)","Hosur",79.0
42,"Hubli_Dc (Karnataka)","Hubli",21.0
42,"Hyd-Ecil (Andhra Pradesh)","Hyderabad",4.0
42,"Hyd_Abids_Dc (Andhra Pradesh)","Hyderabad",39.0
42,"Hyd_Attapur_Dc (Andhra Pradesh)","Hyderabad",1.0
42,"Hyd_Balanagar (Andhra Pradesh)","Hyderabad",6.0
42,"Hyd_Banjarahills_DC (Andhra Pradesh)","Hyderabad",24.0
42,"Hyd_BkGuda_Dc (Andhra Pradesh)","Hyderabad",6.0
42,"Hyd_East (Andhra Pradesh)","Hyderabad",51.0
42,"Hyd_Gachibowli (Andhra Pradesh)","Hyderabad",2.0
42,"Hyd_Hub (Andhra Pradesh)","Hyderabad",707.0
42,"Hyd_Jeedimetla_Dc (Andhra Pradesh)","Hyderabad",23.0
42,"Hyd_Kavadiguda_Dc (Andhra Pradesh)","Hyderabad",1.0
42,"Hyd_LB-Nagar_Dc (Andhra Pradesh)","Hyderabad",1.0
42,"Hyd_Madhapur (Andhra Pradesh)","Hyderabad",9.0
42,"Hyd_Miyapur_Dc (Andhra Pradesh)","Hyderabad",1.0
42,"Hyd_North (Andhra Pradesh)","Hyderabad",19.0
42,"Hyd_Sayeedabad_Dc (Andhra Pradesh)","Hyderabad",10.0
42,"Hyd_Tolichowki_Dc (Andhra Pradesh)","Hyderabad",1.0
42,"Hyd_Trimulgherry_Dc (Andhra Pradesh)","Hyderabad",5.0
42,"Indore_Las (Madhya Pradesh)","Indore",645.0
42,"Indore_Lasudia_DPC (Madhya Pradesh)","Indore",213.0
42,"Jabalpur (Madhya Pradesh)","Jabalpur",17.0
42,"Jaipur (Rajasthan)","Jaipur",4.0
42,"Jaipur_Hub (Rajasthan)","Jaipur",1228.0
42,"Jalandhar_DC (Punjab)","Jalandhar",83.0
42,"Jalandhar_Sodal Road (Punjab)","Jalandhar",180.0
42,"Jammu_SubhashNagar_DC (Jammu & Kashmir)","Jammu",76.0
42,"Jamnagar_Dc (Gujarat)","Jamnagar",1.0
42,"Jodhpur (Rajasthan)","Jodhpur",44.0
42,"Kanpur (Uttar Pradesh)","Kanpur",158.0
42,"Karnal (Haryana)","Karnal",26.0
42,"Karur (Tamil Nadu)","Karur",11.0
42,"Kirtinagar_PC (Delhi)","Delhi NCR",5650.0
42,"Kolhapur_DC (Maharashtra)","Kolhapur",136.0
42,"Kota (Rajasthan)","Kota",37.0
42,"LowerParel_CP (Maharashtra)","Mumbai",1.0
42,"Lucknow (Uttar Pradesh)","Lucknow",37.0
42,"Lucknow_Aliganj (Uttar Pradesh)","Lucknow",23.0
42,"Lucknow_Gomti Nagar (Uttar Pradesh)","Lucknow",6.0
42,"Lucknow_Indira Nagar (Uttar Pradesh)","Lucknow",8.0
42,"Ludhiana_DC (Punjab)","Ludhiana",132.0
42,"Ludhiana_Dugri (Punjab)","Ludhiana",54.0
42,"Madurai (Tamil Nadu)","Madurai",28.0
42,"Mangalore (Karnataka)","Mangalore",1.0
42,"Meerut (Uttar Pradesh)","Meerut",214.0
42,"Mehedipatnam (Andhra Pradesh)","Hyderabad",40.0
42,"Moradabad_DC (Uttar Pradesh)","Bareilly",1356.0
42,"Mumbai Chandivali (Maharashtra)","Mumbai",1.0
42,"Mumbai Hub (Maharashtra)","Mumbai",11.0
42,"Mumbai_Andheri_PC (Maharashtra)","Mumbai",4093.0
42,"Mumbai_Kalyan (Maharashtra)","Mumbai",5.0
42,"Nagpur_Bajajnagar_Dc (Maharashtra)","Nagpur",130.0
42,"Nashik Road (Maharashtra)","Nashik",14.0
42,"North BLR (Karnataka)","Bangalore",6.0
42,"Panipat_PC (Haryana)","Panipat",238.0
42,"Patiala (Punjab)","Patiala",133.0
42,"Pondicherry (Pondicherry)","Pondicherry",78.0
42,"Pune Hub (Maharashtra)","Pune",219.0
42,"Pune_PC (Maharashtra)","Pune",2.0
42,"RS.Davanagere (Karnataka)","Davangere",7.0
42,"Raipur_DC (Chhattisgarh)","Raipur",368.0
42,"Raipur_Sunder Nagar_DC (Chhattisgarh)","Raipur",106.0
42,"Rajkot (Gujarat)","Rajkot",273.0
42,"Ranchi_1 (Jharkhand)","Ranchi",24.0
42,"Rohtak (Haryana)","Rohtak",24.0
42,"Rudrapur (Uttarakhand)","Rudrapur",54.0
42,"Salem (Tamil Nadu)","Salem",2.0
42,"Sangli_Dc (Maharashtra)","Sangli",8.0
42,"Shillong (Meghalaya)","Shillong",12.0
42,"Silvassa_DC (Gujarat)","Silvassa",10.0
42,"Solapur_DC (Maharashtra)","Solapur",12.0
42,"Sonipat (Haryana)","Sonipat",65.0
42,"StarCJ_BLR (Karnataka)","Bangalore",269.0
42,"Surat_Magob_Dc (Gujarat)","Surat",743.0
42,"Surat_Pc (Gujarat)","Surat",645.0
42,"Thanjavur_DC (Tamil Nadu)","Tiruchi",2.0
42,"Tiruchi (Tamil Nadu)","Tiruchi",3.0
42,"Tirupati (Andhra Pradesh)","Tirupati",10.0
42,"Tirupur (Tamil Nadu)","Tirupur",355.0
42,"Udaipur_DC (Rajasthan)","Udaipur",36.0
42,"Ujjain (Madhya Pradesh)","Ujjain",4.0
42,"Vadodara (Gujarat)","Vadodara",115.0
42,"Vadodara_Karelibaug_DC (Gujarat)","Vadodara",1.0
42,"Vapi (Gujarat)","Vapi",156.0
42,"Varanasi (Uttar Pradesh)","Varanasi",1.0
42,"Vellore_DC (Tamil Nadu)","Vellore",8.0
42,"Vijayawada (Andhra Pradesh)","Vijayawada",23.0
42,"Vishakhapatnam (Andhra Pradesh)","Vishakhapatnam",72.0
42,"cuttack (Orissa)","Cuttack",27.0
42,"jammu_Central (Jammu & Kashmir)","Jammu",16.0
42,"jamshedpur (Jharkhand)","Jamshedpur",14.0
43,,,239.0
43,"AMD_PC (Gujarat)","Ahmedabad",1052.0
43,"AMD_Rakhial_DPC (Gujarat)","Ahmedabad",1.0
43,"Agra (Uttar Pradesh)","Agra",490.0
43,"Airport (Tamil Nadu)","Chennai",13.0
43,"Ajmer_DC (Rajasthan)","Ajmer",52.0
43,"Aligarh (Uttar Pradesh)","Aligarh",38.0
43,"Ambala (Haryana)","Ambala",116.0
43,"Amritsar_DC (Punjab)","Amritsar",187.0
43,"Anand_Dc (Gujarat)","Anand",8.0
43,"Ayanambakkam (Tamil Nadu)","Chennai",3.0
43,"BLR_HSR_Layout_PC (Karnataka)","Bangalore",80.0
43,"BLR_HegdeNagar_PC (Karnataka)","Bangalore",5857.0
43,"BLR_Hub (Karnataka)","Bangalore",2.0
43,"BLR_JPNagar_Pc (Karnataka)","Bangalore",55.0
43,"BLR_Tippasandra_DPC (Karnataka)","Bangalore",16.0
43,"Bareilly (Uttar Pradesh)","Bareilly",30.0
43,"Begumpet HYD (Andhra Pradesh)","Hyderabad",28.0
43,"Belgaum_Dc (Karnataka)","Belgaum",78.0
43,"Bengaluru_Banaswadi_Dc (Karnataka)","Bangalore",6.0
43,"Bengaluru_Bellandur (Karnataka)","Bangalore",12.0
43,"Bengaluru_Marathalli_Dc (Karnataka)","Bangalore",8.0
43,"Bengaluru_Mathikere_Dc (Karnataka)","Bangalore",11.0
43,"Bengaluru_Nandinilayout_Dc (Karnataka)","Bangalore",33.0
43,"Bengaluru_RTNagar_Dc (Karnataka)","Bangalore",7.0
43,"Bengaluru_Rajajinagar_Dc (Karnataka)","Bangalore",44.0
43,"Bengaluru_Vijayanagar_Dc (Karnataka)","Bangalore",11.0
43,"Bengaluru_Yelahanka_Dc (Karnataka)","Bangalore",10.0
43,"Bhatinda (Punjab)","Bhatinda",2.0
43,"Bhavnagar_Dc (Gujarat)","Bhavnagar",17.0
43,"Bhiwandi_Pc (Maharashtra)","Mumbai",4859.0
43,"Bhopal_Hub (Madhya Pradesh)","Bhopal",14.0
43,"Bhopal_Kartar Arcade (Madhya Pradesh)","Bhopal",8.0
43,"Bhubaneshwar_1 (Orissa)","Bhubaneshwar",10.0
43,"Bhubaneshwar_Nayapalli (Orissa)","Bhubaneshwar",2.0
43,"Bhubaneswar_Patia (Orissa)","Bhubaneshwar",26.0
43,"Bikaner_DC (Rajasthan)","Bikaner",5.0
43,"Blr_Domlur (Karnataka)","Bangalore",463.0
43,"Blr_Ganabharathi (Karnataka)","Bangalore",26.0
43,"Bokaro (Jharkhand)","Bokaro",12.0
43,"CCU_DumDum_DPC (West Bengal)","Kolkata",95.0
43,"CCU_Gopalpur_PC (West Bengal)","Kolkata",1520.0
43,"CCU_Manicktala (West Bengal)","Kolkata",1.0
43,"CJB (Tamil Nadu)","Coimbatore",56.0
43,"Central Goa (Goa)","Goa",1.0
43,"Chandigarh_Hub (Chandigarh)","Chandigarh",371.0
43,"Chennai_Alandur _Pc (Tamil Nadu)","Chennai",511.0
43,"Chennai_AshokNagar_DC (Tamil Nadu)","Chennai",42.0
43,"Chennai_Madhavaram_DC (Tamil Nadu)","Chennai",7.0
43,"Chennai_Mylapore (Tamil Nadu)","Chennai",11.0
43,"Chennai_Poonamallee (Tamil Nadu)","Chennai",5.0
43,"Chennai_Porur_DC (Tamil Nadu)","Chennai",1.0
43,"Chennai_Porur_DPC (Tamil Nadu)","Chennai",1.0
43,"Cjb_West_Dc (Tamil Nadu)","Coimbatore",22.0
43,"Darbhanga (Bihar)","Darbhanga",1.0
43,"Dehradun (Uttarakhand)","Dehradun",48.0
43,"Del_B_RPC (Delhi)","Delhi NCR",26.0
43,"Del_Okhla_PC (Delhi)","Delhi NCR",9887.0
43,"Delhi_S_PC (Delhi)","Delhi NCR",7468.0
43,"Dhanbad_Hirapur (Jharkhand)","Dhanbad",3.0
43,"Dharwad_Dc (Karnataka)","Hubli",1.0
43,"Durg_Bhilai_DC (Chhattisgarh)","Durg-Bhilainagar",1.0
43,"Erode (Tamil Nadu)","Erode",51.0
43,"GGN_Gateway (Haryana)","Delhi NCR",6598.0
43,"GZB_Mohan_Nagar_DPC (Uttar Pradesh)","Delhi NCR",123.0
43,"Gorakhpur (Uttar Pradesh)","Gorakhpur",4.0
43,"Gulbarga (Karnataka)","Gulbarga",5.0
43,"Guntur_DC (Andhra Pradesh)","Guntur",1.0
43,"Guwahati_East (Assam)","Guwahati",1.0
43,"Guwahati_Sixmile (Assam)","Guwahati",2.0
43,"Guwahati_West (Assam)","Guwahati",6.0
43,"Gwalior_DC (Madhya Pradesh)","Gwalior",55.0
